case,year,month,product,sector,n_cells,hfr_mean,hsc_mean,hfi_mean
A,2013,7,CCI_CS2,Indian,992,0.053517863154411316,0.026639100164175034,0.08015697449445724
A,2013,7,CCI_CS2,Western_Pacific,475,0.11490485072135925,0.0322134867310524,0.14711834490299225
A,2013,7,CCI_CS2,Ross,1321,0.077965646982193,0.04423532262444496,0.12220097333192825
A,2013,7,CCI_CS2,Amundsen_Bellingshausen,786,0.05617528408765793,0.04445240646600723,0.10062768310308456
B,2013,7,CCI_CS2,Western_Weddell,512,0.1602599173784256,0.07804868370294571,0.2383085936307907
B,2013,7,CCI_CS2,Eastern_Weddell,1302,0.0843697264790535,0.04448916018009186,0.12885887920856476
B,2013,7,CCI_CS2,Indian,992,0.053517863154411316,0.026639100164175034,0.08015697449445724
B,2013,7,CCI_CS2,Western_Pacific,475,0.11490485072135925,0.0322134867310524,0.14711834490299225
B,2013,7,CCI_CS2,Ross,1321,0.077965646982193,0.04423532262444496,0.12220097333192825
B,2013,7,CCI_CS2,Amundsen_Bellingshausen,786,0.05617528408765793,0.04445240646600723,0.10062768310308456
C,2013,7,CCI_CS2,Western_Weddell,512,0.1602599173784256,0.07804868370294571,0.2383085936307907
C,2013,7,CCI_CS2,Eastern_Weddell,1302,0.0843697264790535,0.04448916018009186,0.12885887920856476
C,2013,7,CCI_CS2,Indian,992,0.053517863154411316,0.026639100164175034,0.08015697449445724
C,2013,7,CCI_CS2,Western_Pacific,475,0.11490485072135925,0.0322134867310524,0.14711834490299225
C,2013,7,CCI_CS2,Ross,1321,0.077965646982193,0.04423532262444496,0.12220097333192825
C,2013,7,CCI_CS2,Amundsen_Bellingshausen,786,0.05617528408765793,0.04445240646600723,0.10062768310308456
D,2013,7,CCI_CS2,Western_Weddell,512,0.1602599173784256,0.07804868370294571,0.2383085936307907
D,2013,7,CCI_CS2,Eastern_Weddell,1302,0.0843697264790535,0.04448916018009186,0.12885887920856476
D,2013,7,CCI_CS2,Indian,992,0.053517863154411316,0.026639100164175034,0.08015697449445724
D,2013,7,CCI_CS2,Western_Pacific,475,0.11490485072135925,0.0322134867310524,0.14711834490299225
D,2013,7,CCI_CS2,Ross,1321,0.077965646982193,0.04423532262444496,0.12220097333192825
D,2013,7,CCI_CS2,Amundsen_Bellingshausen,786,0.05617528408765793,0.04445240646600723,0.10062768310308456
A,2013,7,LEGOS_I_CS2,Western_Weddell,512,0.21959581971168518,0.08538680523633957,0.30611932277679443
A,2013,7,LEGOS_I_CS2,Eastern_Weddell,1302,0.11600657552480698,0.06067534536123276,0.17672768235206604
A,2013,7,LEGOS_I_CS2,Indian,992,0.07110513001680374,0.035891808569431305,0.10532326251268387
A,2013,7,LEGOS_I_CS2,Western_Pacific,475,0.154829740524292,0.04410319775342941,0.1965760439634323
A,2013,7,LEGOS_I_CS2,Ross,1321,0.10223843902349472,0.05022265017032623,0.15257951617240906
A,2013,7,LEGOS_I_CS2,Amundsen_Bellingshausen,786,0.07919984310865402,0.04501526802778244,0.12425899505615234
B,2013,7,LEGOS_I_CS2,Western_Weddell,512,0.21959581971168518,0.07276414334774017,0.293496698141098
B,2013,7,LEGOS_I_CS2,Eastern_Weddell,1302,0.11600657552480698,0.05170575901865959,0.16775809228420258
B,2013,7,LEGOS_I_CS2,Indian,992,0.07110513001680374,0.03058595024049282,0.10001741349697113
B,2013,7,LEGOS_I_CS2,Western_Pacific,475,0.154829740524292,0.03758345544338226,0.19005630910396576
B,2013,7,LEGOS_I_CS2,Ross,1321,0.10223843902349472,0.042798273265361786,0.1451551616191864
B,2013,7,LEGOS_I_CS2,Amundsen_Bellingshausen,786,0.07919984310865402,0.03836069256067276,0.11760441213846207
C,2013,7,LEGOS_I_CS2,Western_Weddell,512,0.21959581971168518,0.0915880799293518,0.3111839294433594
C,2013,7,LEGOS_I_CS2,Eastern_Weddell,1302,0.11600657552480698,0.0522068627178669,0.16821344196796417
C,2013,7,LEGOS_I_CS2,Indian,992,0.07110513001680374,0.03126028552651405,0.1023654192686081
C,2013,7,LEGOS_I_CS2,Western_Pacific,475,0.154829740524292,0.037801679223775864,0.19263142347335815
C,2013,7,LEGOS_I_CS2,Ross,1321,0.10223843902349472,0.05190899223089218,0.1541474163532257
C,2013,7,LEGOS_I_CS2,Amundsen_Bellingshausen,786,0.07919984310865402,0.05216372758150101,0.13136357069015503
D,2013,7,LEGOS_I_CS2,Western_Weddell,512,0.21959581971168518,0.07804868370294571,0.2976444959640503
D,2013,7,LEGOS_I_CS2,Eastern_Weddell,1302,0.11600657552480698,0.04448916018009186,0.16049574315547943
D,2013,7,LEGOS_I_CS2,Indian,992,0.07110513001680374,0.026639100164175034,0.09774423390626907
D,2013,7,LEGOS_I_CS2,Western_Pacific,475,0.154829740524292,0.0322134867310524,0.187043234705925
D,2013,7,LEGOS_I_CS2,Ross,1321,0.10223843902349472,0.04423532262444496,0.1464737504720688
D,2013,7,LEGOS_I_CS2,Amundsen_Bellingshausen,786,0.07919984310865402,0.04445240646600723,0.12365224957466125
A,2013,7,LEGOS_II_CS2,Western_Weddell,512,0.21959581971168518,0.06353504210710526,0.3061443865299225
A,2013,7,LEGOS_II_CS2,Eastern_Weddell,1302,0.11600657552480698,0.04959707707166672,0.1667618304491043
A,2013,7,LEGOS_II_CS2,Indian,992,0.07110513001680374,0.046128593385219574,0.10990367084741592
A,2013,7,LEGOS_II_CS2,Western_Pacific,475,0.154829740524292,0.04886311665177345,0.1718759536743164
A,2013,7,LEGOS_II_CS2,Ross,1321,0.10223843902349472,0.04230726882815361,0.14530619978904724
A,2013,7,LEGOS_II_CS2,Amundsen_Bellingshausen,786,0.07919984310865402,0.041161589324474335,0.12216191738843918
B,2013,7,LEGOS_II_CS2,Western_Weddell,512,0.21959581971168518,0.054142702370882034,0.29675203561782837
B,2013,7,LEGOS_II_CS2,Eastern_Weddell,1302,0.11600657552480698,0.04226517677307129,0.15942993760108948
B,2013,7,LEGOS_II_CS2,Indian,992,0.07110513001680374,0.039309438318014145,0.1030845195055008
B,2013,7,LEGOS_II_CS2,Western_Pacific,475,0.154829740524292,0.041639719158411026,0.16465254127979279
B,2013,7,LEGOS_II_CS2,Ross,1321,0.10223843902349472,0.036053016781806946,0.13905195891857147
B,2013,7,LEGOS_II_CS2,Amundsen_Bellingshausen,786,0.07919984310865402,0.03507670387625694,0.11607702821493149
C,2013,7,LEGOS_II_CS2,Western_Weddell,512,0.21959581971168518,0.0915880799293518,0.3111839294433594
C,2013,7,LEGOS_II_CS2,Eastern_Weddell,1302,0.11600657552480698,0.0522068627178669,0.16821344196796417
C,2013,7,LEGOS_II_CS2,Indian,992,0.07110513001680374,0.03126028552651405,0.1023654192686081
C,2013,7,LEGOS_II_CS2,Western_Pacific,475,0.154829740524292,0.037801679223775864,0.19263142347335815
C,2013,7,LEGOS_II_CS2,Ross,1321,0.10223843902349472,0.05190899223089218,0.1541474163532257
C,2013,7,LEGOS_II_CS2,Amundsen_Bellingshausen,786,0.07919984310865402,0.05216372758150101,0.13136357069015503
D,2013,7,LEGOS_II_CS2,Western_Weddell,512,0.21959581971168518,0.07804868370294571,0.2976444959640503
D,2013,7,LEGOS_II_CS2,Eastern_Weddell,1302,0.11600657552480698,0.04448916018009186,0.16049574315547943
D,2013,7,LEGOS_II_CS2,Indian,992,0.07110513001680374,0.026639100164175034,0.09774423390626907
D,2013,7,LEGOS_II_CS2,Western_Pacific,475,0.154829740524292,0.0322134867310524,0.187043234705925
D,2013,7,LEGOS_II_CS2,Ross,1321,0.10223843902349472,0.04423532262444496,0.1464737504720688
D,2013,7,LEGOS_II_CS2,Amundsen_Bellingshausen,786,0.07919984310865402,0.04445240646600723,0.12365224957466125
A,2013,7,CSAO_CS2,Western_Weddell,512,0.1579604148864746,0.05614214390516281,0.21410256624221802
A,2013,7,CSAO_CS2,Eastern_Weddell,1302,0.09452454745769501,0.03745995834469795,0.13198450207710266
A,2013,7,CSAO_CS2,Indian,992,0.051703616976737976,0.028878437355160713,0.08058206737041473
A,2013,7,CSAO_CS2,Western_Pacific,475,0.09322983771562576,0.03360188379883766,0.12683171033859253
A,2013,7,CSAO_CS2,Ross,1321,0.10786442458629608,0.03235955908894539,0.14022397994995117
A,2013,7,CSAO_CS2,Amundsen_Bellingshausen,786,0.08383867889642715,0.03064703568816185,0.1144857257604599
B,2013,7,CSAO_CS2,Western_Weddell,512,0.1579604148864746,0.04784269630908966,0.20580312609672546
B,2013,7,CSAO_CS2,Eastern_Weddell,1302,0.09452454745769501,0.03192228451371193,0.12644681334495544
B,2013,7,CSAO_CS2,Indian,992,0.051703616976737976,0.024609362706542015,0.07631298154592514
B,2013,7,CSAO_CS2,Western_Pacific,475,0.09322983771562576,0.02863454259932041,0.12186437845230103
B,2013,7,CSAO_CS2,Ross,1321,0.10786442458629608,0.027575869113206863,0.13544028997421265
B,2013,7,CSAO_CS2,Amundsen_Bellingshausen,786,0.08383867889642715,0.0261165089905262,0.10995519161224365
C,2013,7,CSAO_CS2,Western_Weddell,512,0.1579604148864746,0.0915880799293518,0.2495485097169876
C,2013,7,CSAO_CS2,Eastern_Weddell,1302,0.09452454745769501,0.0522068627178669,0.1467314064502716
C,2013,7,CSAO_CS2,Indian,992,0.051703616976737976,0.03126028552651405,0.08296391367912292
C,2013,7,CSAO_CS2,Western_Pacific,475,0.09322983771562576,0.037801679223775864,0.13103151321411133
C,2013,7,CSAO_CS2,Ross,1321,0.10786442458629608,0.05190899223089218,0.15977340936660767
C,2013,7,CSAO_CS2,Amundsen_Bellingshausen,786,0.08383867889642715,0.05216372758150101,0.13600240647792816
D,2013,7,CSAO_CS2,Western_Weddell,512,0.1579604148864746,0.07804868370294571,0.2360091209411621
D,2013,7,CSAO_CS2,Eastern_Weddell,1302,0.09452454745769501,0.04448916018009186,0.13901370763778687
D,2013,7,CSAO_CS2,Indian,992,0.051703616976737976,0.026639100164175034,0.07834271341562271
D,2013,7,CSAO_CS2,Western_Pacific,475,0.09322983771562576,0.0322134867310524,0.12544330954551697
D,2013,7,CSAO_CS2,Ross,1321,0.10786442458629608,0.04423532262444496,0.15209974348545074
D,2013,7,CSAO_CS2,Amundsen_Bellingshausen,786,0.08383867889642715,0.04445240646600723,0.1282910853624344
A,2013,7,CryoTEMPO_CS2,Western_Weddell,512,0.11921769380569458,0.08626207709312439,0.20547977089881897
A,2013,7,CryoTEMPO_CS2,Eastern_Weddell,1302,0.055995237082242966,0.049188412725925446,0.10518364608287811
A,2013,7,CryoTEMPO_CS2,Indian,992,0.03582002967596054,0.029445892199873924,0.06526591628789902
A,2013,7,CryoTEMPO_CS2,Western_Pacific,475,0.09526455402374268,0.035568688064813614,0.130833238363266
A,2013,7,CryoTEMPO_CS2,Ross,1321,0.0655161514878273,0.04886891320347786,0.11438506841659546
A,2013,7,CryoTEMPO_CS2,Amundsen_Bellingshausen,786,0.04478757455945015,0.049179960042238235,0.09396753460168839
B,2013,7,CryoTEMPO_CS2,Western_Weddell,512,0.11921769380569458,0.0781460851430893,0.19736377894878387
B,2013,7,CryoTEMPO_CS2,Eastern_Weddell,1302,0.055995237082242966,0.044560506939888,0.10055573284626007
B,2013,7,CryoTEMPO_CS2,Indian,992,0.03582002967596054,0.026675468310713768,0.06249549984931946
B,2013,7,CryoTEMPO_CS2,Western_Pacific,475,0.09526455402374268,0.0322221964597702,0.12748675048351288
B,2013,7,CryoTEMPO_CS2,Ross,1321,0.0655161514878273,0.044271066784858704,0.109787218272686
B,2013,7,CryoTEMPO_CS2,Amundsen_Bellingshausen,786,0.04478757455945015,0.04455285891890526,0.08934042602777481
C,2013,7,CryoTEMPO_CS2,Western_Weddell,512,0.11921769380569458,0.08615455776453018,0.20537224411964417
C,2013,7,CryoTEMPO_CS2,Eastern_Weddell,1302,0.055995237082242966,0.04910965636372566,0.10510489344596863
C,2013,7,CryoTEMPO_CS2,Indian,992,0.03582002967596054,0.0294057484716177,0.06522578001022339
C,2013,7,CryoTEMPO_CS2,Western_Pacific,475,0.09526455402374268,0.035559069365262985,0.13082362711429596
C,2013,7,CryoTEMPO_CS2,Ross,1321,0.0655161514878273,0.04882945492863655,0.11434561014175415
C,2013,7,CryoTEMPO_CS2,Amundsen_Bellingshausen,786,0.04478757455945015,0.049069080501794815,0.09385665506124496
D,2013,7,CryoTEMPO_CS2,Western_Weddell,512,0.11921769380569458,0.07804868370294571,0.1972663849592209
D,2013,7,CryoTEMPO_CS2,Eastern_Weddell,1302,0.055995237082242966,0.04448916018009186,0.10048440098762512
D,2013,7,CryoTEMPO_CS2,Indian,992,0.03582002967596054,0.026639100164175034,0.062459129840135574
D,2013,7,CryoTEMPO_CS2,Western_Pacific,475,0.09526455402374268,0.0322134867310524,0.12747803330421448
D,2013,7,CryoTEMPO_CS2,Ross,1321,0.0655161514878273,0.04423532262444496,0.10975147038698196
D,2013,7,CryoTEMPO_CS2,Amundsen_Bellingshausen,786,0.04478757455945015,0.04445240646600723,0.08923997730016708
A,2013,8,CCI_CS2,Western_Weddell,518,0.17141346633434296,0.0747378021478653,0.24615128338336945
A,2013,8,CCI_CS2,Eastern_Weddell,1451,0.08776804059743881,0.047661568969488144,0.13542960584163666
A,2013,8,CCI_CS2,Indian,1201,0.059063851833343506,0.027167093008756638,0.08623094856739044
A,2013,8,CCI_CS2,Western_Pacific,538,0.11259142309427261,0.032263774424791336,0.14485520124435425
A,2013,8,CCI_CS2,Ross,1267,0.08314637094736099,0.04858119785785675,0.13172757625579834
A,2013,8,CCI_CS2,Amundsen_Bellingshausen,886,0.07259920984506607,0.04264652356505394,0.11524572968482971
B,2013,8,CCI_CS2,Western_Weddell,518,0.17141346633434296,0.0747378021478653,0.24615128338336945
B,2013,8,CCI_CS2,Eastern_Weddell,1451,0.08776804059743881,0.047661568969488144,0.13542960584163666
B,2013,8,CCI_CS2,Indian,1201,0.059063851833343506,0.027167093008756638,0.08623094856739044
B,2013,8,CCI_CS2,Western_Pacific,538,0.11259142309427261,0.032263774424791336,0.14485520124435425
B,2013,8,CCI_CS2,Ross,1267,0.08314637094736099,0.04858119785785675,0.13172757625579834
B,2013,8,CCI_CS2,Amundsen_Bellingshausen,886,0.07259920984506607,0.04264652356505394,0.11524572968482971
C,2013,8,CCI_CS2,Western_Weddell,518,0.17141346633434296,0.0747378021478653,0.24615128338336945
C,2013,8,CCI_CS2,Eastern_Weddell,1451,0.08776804059743881,0.047661568969488144,0.13542960584163666
C,2013,8,CCI_CS2,Indian,1201,0.059063851833343506,0.027167093008756638,0.08623094856739044
C,2013,8,CCI_CS2,Western_Pacific,538,0.11259142309427261,0.032263774424791336,0.14485520124435425
C,2013,8,CCI_CS2,Ross,1267,0.08314637094736099,0.04858119785785675,0.13172757625579834
C,2013,8,CCI_CS2,Amundsen_Bellingshausen,886,0.07259920984506607,0.04264652356505394,0.11524572968482971
D,2013,8,CCI_CS2,Western_Weddell,518,0.17141346633434296,0.0747378021478653,0.24615128338336945
D,2013,8,CCI_CS2,Eastern_Weddell,1451,0.08776804059743881,0.047661568969488144,0.13542960584163666
D,2013,8,CCI_CS2,Indian,1201,0.059063851833343506,0.027167093008756638,0.08623094856739044
D,2013,8,CCI_CS2,Western_Pacific,538,0.11259142309427261,0.032263774424791336,0.14485520124435425
D,2013,8,CCI_CS2,Ross,1267,0.08314637094736099,0.04858119785785675,0.13172757625579834
D,2013,8,CCI_CS2,Amundsen_Bellingshausen,886,0.07259920984506607,0.04264652356505394,0.11524572968482971
A,2013,8,LEGOS_I_CS2,Western_Weddell,518,0.23777005076408386,0.09071643650531769,0.3300327658653259
A,2013,8,LEGOS_I_CS2,Eastern_Weddell,1451,0.12050632387399673,0.05989488214254379,0.17979390919208527
A,2013,8,LEGOS_I_CS2,Indian,1201,0.08097807317972183,0.035726286470890045,0.11497361212968826
A,2013,8,LEGOS_I_CS2,Western_Pacific,538,0.13861723244190216,0.04935571923851967,0.18398162722587585
A,2013,8,LEGOS_I_CS2,Ross,1267,0.10657176375389099,0.060933105647563934,0.1698198765516281
A,2013,8,LEGOS_I_CS2,Amundsen_Bellingshausen,886,0.10511631518602371,0.04761587828397751,0.14993533492088318
B,2013,8,LEGOS_I_CS2,Western_Weddell,518,0.23777005076408386,0.07730589807033539,0.31662222743034363
B,2013,8,LEGOS_I_CS2,Eastern_Weddell,1451,0.12050632387399673,0.05104067176580429,0.17093969881534576
B,2013,8,LEGOS_I_CS2,Indian,1201,0.08097807317972183,0.030444897711277008,0.10969221591949463
B,2013,8,LEGOS_I_CS2,Western_Pacific,538,0.13861723244190216,0.04205949977040291,0.1766854077577591
B,2013,8,LEGOS_I_CS2,Ross,1267,0.10657176375389099,0.0519254133105278,0.1608121693134308
B,2013,8,LEGOS_I_CS2,Amundsen_Bellingshausen,886,0.10511631518602371,0.040576860308647156,0.14289630949497223
C,2013,8,LEGOS_I_CS2,Western_Weddell,518,0.23777005076408386,0.08770283311605453,0.325472891330719
C,2013,8,LEGOS_I_CS2,Eastern_Weddell,1451,0.12050632387399673,0.05592959746718407,0.1764359176158905
C,2013,8,LEGOS_I_CS2,Indian,1201,0.08097807317972183,0.03187987208366394,0.11285794526338577
C,2013,8,LEGOS_I_CS2,Western_Pacific,538,0.13861723244190216,0.0378606878221035,0.17647792398929596
C,2013,8,LEGOS_I_CS2,Ross,1267,0.10657176375389099,0.057008758187294006,0.1635805368423462
C,2013,8,LEGOS_I_CS2,Amundsen_Bellingshausen,886,0.10511631518602371,0.050044573843479156,0.15516090393066406
D,2013,8,LEGOS_I_CS2,Western_Weddell,518,0.23777005076408386,0.0747378021478653,0.31250783801078796
D,2013,8,LEGOS_I_CS2,Eastern_Weddell,1451,0.12050632387399673,0.047661568969488144,0.16816788911819458
D,2013,8,LEGOS_I_CS2,Indian,1201,0.08097807317972183,0.027167093008756638,0.10814516246318817
D,2013,8,LEGOS_I_CS2,Western_Pacific,538,0.13861723244190216,0.032263774424791336,0.1708810031414032
D,2013,8,LEGOS_I_CS2,Ross,1267,0.10657176375389099,0.04858119785785675,0.15515296161174774
D,2013,8,LEGOS_I_CS2,Amundsen_Bellingshausen,886,0.10511631518602371,0.04264652356505394,0.14776283502578735
A,2013,8,LEGOS_II_CS2,Western_Weddell,518,0.23777005076408386,0.06623946130275726,0.31875449419021606
A,2013,8,LEGOS_II_CS2,Eastern_Weddell,1451,0.12050632387399673,0.05272005870938301,0.17512324452400208
A,2013,8,LEGOS_II_CS2,Indian,1201,0.08097807317972183,0.046347420662641525,0.11487847566604614
A,2013,8,LEGOS_II_CS2,Western_Pacific,538,0.13861723244190216,0.05269082263112068,0.1642756313085556
A,2013,8,LEGOS_II_CS2,Ross,1267,0.10657176375389099,0.04692552983760834,0.15568536520004272
A,2013,8,LEGOS_II_CS2,Amundsen_Bellingshausen,886,0.10511631518602371,0.0504269003868103,0.1532239317893982
B,2013,8,LEGOS_II_CS2,Western_Weddell,518,0.23777005076408386,0.05644733086228371,0.308962345123291
B,2013,8,LEGOS_II_CS2,Eastern_Weddell,1451,0.12050632387399673,0.044926490634679794,0.16732968389987946
B,2013,8,LEGOS_II_CS2,Indian,1201,0.08097807317972183,0.03949591517448425,0.10802697390317917
B,2013,8,LEGOS_II_CS2,Western_Pacific,538,0.13861723244190216,0.04490157961845398,0.156486377120018
B,2013,8,LEGOS_II_CS2,Ross,1267,0.10657176375389099,0.03998856619000435,0.14874841272830963
B,2013,8,LEGOS_II_CS2,Amundsen_Bellingshausen,886,0.10511631518602371,0.04297233372926712,0.1457693725824356
C,2013,8,LEGOS_II_CS2,Western_Weddell,518,0.23777005076408386,0.08770283311605453,0.325472891330719
C,2013,8,LEGOS_II_CS2,Eastern_Weddell,1451,0.12050632387399673,0.05592959746718407,0.1764359176158905
C,2013,8,LEGOS_II_CS2,Indian,1201,0.08097807317972183,0.03187987208366394,0.11285794526338577
C,2013,8,LEGOS_II_CS2,Western_Pacific,538,0.13861723244190216,0.0378606878221035,0.17647792398929596
C,2013,8,LEGOS_II_CS2,Ross,1267,0.10657176375389099,0.057008758187294006,0.1635805368423462
C,2013,8,LEGOS_II_CS2,Amundsen_Bellingshausen,886,0.10511631518602371,0.050044573843479156,0.15516090393066406
D,2013,8,LEGOS_II_CS2,Western_Weddell,518,0.23777005076408386,0.0747378021478653,0.31250783801078796
D,2013,8,LEGOS_II_CS2,Eastern_Weddell,1451,0.12050632387399673,0.047661568969488144,0.16816788911819458
D,2013,8,LEGOS_II_CS2,Indian,1201,0.08097807317972183,0.027167093008756638,0.10814516246318817
D,2013,8,LEGOS_II_CS2,Western_Pacific,538,0.13861723244190216,0.032263774424791336,0.1708810031414032
D,2013,8,LEGOS_II_CS2,Ross,1267,0.10657176375389099,0.04858119785785675,0.15515296161174774
D,2013,8,LEGOS_II_CS2,Amundsen_Bellingshausen,886,0.10511631518602371,0.04264652356505394,0.14776283502578735
A,2013,8,CSAO_CS2,Western_Weddell,518,0.16500893235206604,0.05774766951799393,0.22275659441947937
A,2013,8,CSAO_CS2,Eastern_Weddell,1451,0.08870674669742584,0.04234737902879715,0.1310541182756424
A,2013,8,CSAO_CS2,Indian,1201,0.06078642979264259,0.031499579548835754,0.09228600561618805
A,2013,8,CSAO_CS2,Western_Pacific,538,0.09678540378808975,0.031675439327955246,0.1284608542919159
A,2013,8,CSAO_CS2,Ross,1267,0.0984840914607048,0.03246593102812767,0.13095001876354218
A,2013,8,CSAO_CS2,Amundsen_Bellingshausen,886,0.09050016850233078,0.035960134118795395,0.12646031379699707
B,2013,8,CSAO_CS2,Western_Weddell,518,0.16500893235206604,0.04921087622642517,0.2142198234796524
B,2013,8,CSAO_CS2,Eastern_Weddell,1451,0.08870674669742584,0.03608720004558563,0.12479394674301147
B,2013,8,CSAO_CS2,Indian,1201,0.06078642979264259,0.02684301696717739,0.08762944489717484
B,2013,8,CSAO_CS2,Western_Pacific,538,0.09678540378808975,0.026992881670594215,0.12377829104661942
B,2013,8,CSAO_CS2,Ross,1267,0.0984840914607048,0.027666518464684486,0.12615060806274414
B,2013,8,CSAO_CS2,Amundsen_Bellingshausen,886,0.09050016850233078,0.03064417839050293,0.12114434689283371
C,2013,8,CSAO_CS2,Western_Weddell,518,0.16500893235206604,0.08770283311605453,0.25271177291870117
C,2013,8,CSAO_CS2,Eastern_Weddell,1451,0.08870674669742584,0.05592959746718407,0.1446363478899002
C,2013,8,CSAO_CS2,Indian,1201,0.06078642979264259,0.03187987208366394,0.09266629815101624
C,2013,8,CSAO_CS2,Western_Pacific,538,0.09678540378808975,0.0378606878221035,0.13464608788490295
C,2013,8,CSAO_CS2,Ross,1267,0.0984840914607048,0.057008758187294006,0.1554928421974182
C,2013,8,CSAO_CS2,Amundsen_Bellingshausen,886,0.09050016850233078,0.050044573843479156,0.14054474234580994
D,2013,8,CSAO_CS2,Western_Weddell,518,0.16500893235206604,0.0747378021478653,0.23974673449993134
D,2013,8,CSAO_CS2,Eastern_Weddell,1451,0.08870674669742584,0.047661568969488144,0.13636831939220428
D,2013,8,CSAO_CS2,Indian,1201,0.06078642979264259,0.027167093008756638,0.08795351535081863
