case,year,month,sector,variable,spread,n_products
D,2016,9,Indian,hsc,0.0,5
D,2016,9,Ross,hfi,0.04373309016227722,5
D,2016,9,Ross,hfr,0.04373309016227722,5
D,2016,9,Ross,hsc,0.0,5
D,2016,9,Western_Pacific,hfi,0.049921222031116486,5
D,2016,9,Western_Pacific,hfr,0.04992121458053589,5
D,2016,9,Western_Pacific,hsc,0.0,5
D,2016,9,Western_Weddell,hfi,0.07229404151439667,5
D,2016,9,Western_Weddell,hfr,0.07229403406381607,5
D,2016,9,Western_Weddell,hsc,0.0,5
D,2016,10,Amundsen_Bellingshausen,hfi,0.043715380132198334,5
D,2016,10,Amundsen_Bellingshausen,hfr,0.04371539503335953,5
D,2016,10,Amundsen_Bellingshausen,hsc,0.0,5
D,2016,10,Eastern_Weddell,hfi,0.0786651223897934,5
D,2016,10,Eastern_Weddell,hfr,0.0786651223897934,5
D,2016,10,Eastern_Weddell,hsc,0.0,5
D,2016,10,Indian,hfi,0.0427897609770298,5
D,2016,10,Indian,hfr,0.04278975911438465,5
D,2016,10,Indian,hsc,0.0,5
D,2016,10,Ross,hfi,0.040916815400123596,5
D,2016,10,Ross,hfr,0.0409168116748333,5
D,2016,10,Ross,hsc,0.0,5
D,2016,10,Western_Pacific,hfi,0.04977564513683319,5
D,2016,10,Western_Pacific,hfr,0.0497756227850914,5
D,2016,10,Western_Pacific,hsc,0.0,5
D,2016,10,Western_Weddell,hfi,0.0808403491973877,5
D,2016,10,Western_Weddell,hfr,0.080840352922678,5
D,2016,10,Western_Weddell,hsc,0.0,5
D,2017,5,Amundsen_Bellingshausen,hfi,0.023940391838550568,5
D,2017,5,Amundsen_Bellingshausen,hfr,0.023940391838550568,5
D,2017,5,Amundsen_Bellingshausen,hsc,0.0,5
D,2017,5,Eastern_Weddell,hfi,0.04390668123960495,5
D,2017,5,Eastern_Weddell,hfr,0.04390667378902435,5
D,2017,5,Eastern_Weddell,hsc,0.0,5
D,2017,5,Indian,hfi,0.02857859432697296,5
D,2017,5,Indian,hfr,0.028578605502843857,5
D,2017,5,Indian,hsc,0.0,5
D,2017,5,Ross,hfi,0.022392816841602325,5
D,2017,5,Ross,hfr,0.022392820566892624,5
D,2017,5,Ross,hsc,0.0,5
D,2017,5,Western_Pacific,hfi,0.01335829496383667,5
D,2017,5,Western_Pacific,hfr,0.01335829496383667,5
D,2017,5,Western_Pacific,hsc,0.0,5
D,2017,5,Western_Weddell,hfi,0.051014795899391174,5
D,2017,5,Western_Weddell,hfr,0.05101478099822998,5
D,2017,5,Western_Weddell,hsc,0.0,5
D,2017,6,Amundsen_Bellingshausen,hfi,0.026223234832286835,5
D,2017,6,Amundsen_Bellingshausen,hfr,0.026223227381706238,5
D,2017,6,Amundsen_Bellingshausen,hsc,0.0,5
D,2017,6,Eastern_Weddell,hfi,0.045029982924461365,5
D,2017,6,Eastern_Weddell,hfr,0.04502999410033226,5
D,2017,6,Eastern_Weddell,hsc,0.0,5
D,2017,6,Indian,hfi,0.01937301829457283,5
D,2017,6,Indian,hfr,0.019373010843992233,5
D,2017,6,Indian,hsc,0.0,5
D,2017,6,Ross,hfi,0.03548760712146759,5
D,2017,6,Ross,hfr,0.035487618297338486,5
D,2017,6,Ross,hsc,0.0,5
D,2017,6,Western_Pacific,hfi,0.01988784223794937,5
D,2017,6,Western_Pacific,hfr,0.019887849688529968,5
D,2017,6,Western_Pacific,hsc,0.0,5
D,2017,6,Western_Weddell,hfi,0.05409473180770874,5
D,2017,6,Western_Weddell,hfr,0.05409470945596695,5
D,2017,6,Western_Weddell,hsc,0.0,5
D,2017,7,Amundsen_Bellingshausen,hfi,0.038202568888664246,5
D,2017,7,Amundsen_Bellingshausen,hfr,0.03820255398750305,5
D,2017,7,Amundsen_Bellingshausen,hsc,0.0,5
D,2017,7,Eastern_Weddell,hfi,0.04322626441717148,5
D,2017,7,Eastern_Weddell,hfr,0.04322625324130058,5
D,2017,7,Eastern_Weddell,hsc,0.0,5
D,2017,7,Indian,hfi,0.026372849941253662,5
D,2017,7,Indian,hfr,0.026372849941253662,5
D,2017,7,Indian,hsc,0.0,5
D,2017,7,Ross,hfi,0.03645941615104675,5
D,2017,7,Ross,hfr,0.03645941987633705,5
D,2017,7,Ross,hsc,0.0,5
D,2017,7,Western_Pacific,hfi,0.020769529044628143,5
D,2017,7,Western_Pacific,hfr,0.020769521594047546,5
D,2017,7,Western_Pacific,hsc,0.0,5
D,2017,7,Western_Weddell,hfi,0.06942358613014221,5
D,2017,7,Western_Weddell,hfr,0.0694236159324646,5
D,2017,7,Western_Weddell,hsc,0.0,5
D,2017,8,Amundsen_Bellingshausen,hfi,0.05066802352666855,5
D,2017,8,Amundsen_Bellingshausen,hfr,0.05066801607608795,5
D,2017,8,Amundsen_Bellingshausen,hsc,0.0,5
D,2017,8,Eastern_Weddell,hfi,0.05023183673620224,5
D,2017,8,Eastern_Weddell,hfr,0.050231821835041046,5
D,2017,8,Eastern_Weddell,hsc,0.0,5
D,2017,8,Indian,hfi,0.044172123074531555,5
D,2017,8,Indian,hfr,0.044172126799821854,5
D,2017,8,Indian,hsc,0.0,5
D,2017,8,Ross,hfi,0.03821039944887161,5
D,2017,8,Ross,hfr,0.038210418075323105,5
D,2017,8,Ross,hsc,0.0,5
D,2017,8,Western_Pacific,hfi,0.04841586947441101,5
D,2017,8,Western_Pacific,hfr,0.04841587319970131,5
D,2017,8,Western_Pacific,hsc,0.0,5
D,2017,8,Western_Weddell,hfi,0.07820633053779602,5
D,2017,8,Western_Weddell,hfr,0.07820631563663483,5
D,2017,8,Western_Weddell,hsc,0.0,5
D,2017,9,Amundsen_Bellingshausen,hfi,0.06360982358455658,5
D,2017,9,Amundsen_Bellingshausen,hfr,0.06360982358455658,5
D,2017,9,Amundsen_Bellingshausen,hsc,0.0,5
D,2017,9,Eastern_Weddell,hfi,0.05820384621620178,5
D,2017,9,Eastern_Weddell,hfr,0.058203842490911484,5
D,2017,9,Eastern_Weddell,hsc,0.0,5
D,2017,9,Indian,hfi,0.046005647629499435,5
D,2017,9,Indian,hfr,0.046005645766854286,5
D,2017,9,Indian,hsc,0.0,5
D,2017,9,Ross,hfi,0.03743991255760193,5
D,2017,9,Ross,hfr,0.037439920008182526,5
D,2017,9,Ross,hsc,0.0,5
D,2017,9,Western_Pacific,hfi,0.07235480099916458,5
D,2017,9,Western_Pacific,hfr,0.07235482335090637,5
D,2017,9,Western_Pacific,hsc,0.0,5
D,2017,9,Western_Weddell,hfi,0.07685871422290802,5
D,2017,9,Western_Weddell,hfr,0.07685873657464981,5
D,2017,9,Western_Weddell,hsc,0.0,5
D,2017,10,Amundsen_Bellingshausen,hfi,0.08743362501263618,5
D,2017,10,Amundsen_Bellingshausen,hfr,0.08743361849337816,5
D,2017,10,Amundsen_Bellingshausen,hsc,0.0,5
D,2017,10,Eastern_Weddell,hfi,0.05700910836458206,5
D,2017,10,Eastern_Weddell,hfr,0.05700911022722721,5
D,2017,10,Eastern_Weddell,hsc,0.0,5
D,2017,10,Indian,hfi,0.05521298013627529,5
D,2017,10,Indian,hfr,0.05521297897212207,5
D,2017,10,Indian,hsc,0.0,5
D,2017,10,Ross,hfi,0.05160130560398102,5
D,2017,10,Ross,hfr,0.05160130560398102,5
D,2017,10,Ross,hsc,0.0,5
D,2017,10,Western_Pacific,hfi,0.08144163712859154,5
D,2017,10,Western_Pacific,hfr,0.08144164457917213,5
D,2017,10,Western_Pacific,hsc,0.0,5
D,2017,10,Western_Weddell,hfi,0.08432582020759583,5
D,2017,10,Western_Weddell,hfr,0.08432582765817642,5
D,2017,10,Western_Weddell,hsc,0.0,5
D,2018,5,Amundsen_Bellingshausen,hfi,0.04066144675016403,5
D,2018,5,Amundsen_Bellingshausen,hfr,0.04066145047545433,5
D,2018,5,Amundsen_Bellingshausen,hsc,0.0,5
D,2018,5,Eastern_Weddell,hfi,0.02433875948190689,5
D,2018,5,Eastern_Weddell,hfr,0.02433876320719719,5
D,2018,5,Eastern_Weddell,hsc,0.0,5
D,2018,5,Indian,hfi,0.02041701227426529,5
D,2018,5,Indian,hfr,0.020417015999555588,5
D,2018,5,Indian,hsc,0.0,5
D,2018,5,Ross,hfi,0.03739155828952789,5
D,2018,5,Ross,hfr,0.03739155828952789,5
D,2018,5,Ross,hsc,0.0,5
D,2018,5,Western_Pacific,hfi,0.009196922183036804,5
D,2018,5,Western_Pacific,hfr,0.009196914732456207,5
D,2018,5,Western_Pacific,hsc,0.0,5
D,2018,5,Western_Weddell,hfi,0.0955563485622406,5
D,2018,5,Western_Weddell,hfr,0.09555634111166,5
D,2018,5,Western_Weddell,hsc,0.0,5
D,2018,6,Amundsen_Bellingshausen,hfi,0.04480260610580444,5
D,2018,6,Amundsen_Bellingshausen,hfr,0.044802576303482056,5
D,2018,6,Amundsen_Bellingshausen,hsc,0.0,5
D,2018,6,Eastern_Weddell,hfi,0.030095472931861877,5
D,2018,6,Eastern_Weddell,hfr,0.030095476657152176,5
D,2018,6,Eastern_Weddell,hsc,0.0,5
D,2018,6,Indian,hfi,0.029296278953552246,5
D,2018,6,Indian,hfr,0.029296278953552246,5
D,2018,6,Indian,hsc,0.0,5
D,2018,6,Ross,hfi,0.026767708361148834,5
D,2018,6,Ross,hfr,0.026767712086439133,5
D,2018,6,Ross,hsc,0.0,5
D,2018,6,Western_Pacific,hfi,0.02072536200284958,5
D,2018,6,Western_Pacific,hfr,0.020725339651107788,5
D,2018,6,Western_Pacific,hsc,0.0,5
D,2018,6,Western_Weddell,hfi,0.09579795598983765,5
D,2018,6,Western_Weddell,hfr,0.09579795598983765,5
D,2018,6,Western_Weddell,hsc,0.0,5
D,2018,7,Amundsen_Bellingshausen,hfi,0.04073381423950195,5
D,2018,7,Amundsen_Bellingshausen,hfr,0.04073382169008255,5
D,2018,7,Amundsen_Bellingshausen,hsc,0.0,5
D,2018,7,Eastern_Weddell,hfi,0.03605712950229645,5
D,2018,7,Eastern_Weddell,hfr,0.03605712950229645,5
D,2018,7,Eastern_Weddell,hsc,0.0,5
D,2018,7,Indian,hfi,0.023040808737277985,5
D,2018,7,Indian,hfr,0.02304081991314888,5
D,2018,7,Indian,hsc,0.0,5
D,2018,7,Ross,hfi,0.03819709271192551,5
D,2018,7,Ross,hfr,0.03819708153605461,5
D,2018,7,Ross,hsc,0.0,5
D,2018,7,Western_Pacific,hfi,0.035323366522789,5
D,2018,7,Western_Pacific,hfr,0.035323366522789,5
D,2018,7,Western_Pacific,hsc,0.0,5
D,2018,7,Western_Weddell,hfi,0.07252345979213715,5
D,2018,7,Western_Weddell,hfr,0.07252343744039536,5
D,2018,7,Western_Weddell,hsc,0.0,5
D,2018,8,Amundsen_Bellingshausen,hfi,0.054510101675987244,5
D,2018,8,Amundsen_Bellingshausen,hfr,0.05451007932424545,5
D,2018,8,Amundsen_Bellingshausen,hsc,0.0,5
D,2018,8,Eastern_Weddell,hfi,0.06306542456150055,5
D,2018,8,Eastern_Weddell,hfr,0.06306542456150055,5
D,2018,8,Eastern_Weddell,hsc,0.0,5
D,2018,8,Indian,hfi,0.02645329013466835,5
D,2018,8,Indian,hfr,0.02645329385995865,5
D,2018,8,Indian,hsc,0.0,5
D,2018,8,Ross,hfi,0.04450518637895584,5
D,2018,8,Ross,hfr,0.044505178928375244,5
D,2018,8,Ross,hsc,0.0,5
D,2018,8,Western_Pacific,hfi,0.03552574664354324,5
D,2018,8,Western_Pacific,hfr,0.03552574664354324,5
D,2018,8,Western_Pacific,hsc,0.0,5
D,2018,8,Western_Weddell,hfi,0.09337116777896881,5
D,2018,8,Western_Weddell,hfr,0.09337121993303299,5
D,2018,8,Western_Weddell,hsc,0.0,5
D,2018,9,Amundsen_Bellingshausen,hfi,0.05758582055568695,5
D,2018,9,Amundsen_Bellingshausen,hfr,0.05758582055568695,5
D,2018,9,Amundsen_Bellingshausen,hsc,0.0,5
D,2018,9,Eastern_Weddell,hfi,0.06463828682899475,5
D,2018,9,Eastern_Weddell,hfr,0.06463828682899475,5
D,2018,9,Eastern_Weddell,hsc,0.0,5
D,2018,9,Indian,hfi,0.039521705359220505,5
D,2018,9,Indian,hfr,0.0395217090845108,5
D,2018,9,Indian,hsc,0.0,5
D,2018,9,Ross,hfi,0.04012089967727661,5
D,2018,9,Ross,hfr,0.04012088105082512,5
D,2018,9,Ross,hsc,0.0,5
D,2018,9,Western_Pacific,hfi,0.03283894062042236,5
D,2018,9,Western_Pacific,hfr,0.03283892571926117,5
D,2018,9,Western_Pacific,hsc,0.0,5
D,2018,9,Western_Weddell,hfi,0.09558050334453583,5
D,2018,9,Western_Weddell,hfr,0.09558049589395523,5
D,2018,9,Western_Weddell,hsc,0.0,5
D,2018,10,Amundsen_Bellingshausen,hfi,0.041503071784973145,5
D,2018,10,Amundsen_Bellingshausen,hfr,0.04150307923555374,5
D,2018,10,Amundsen_Bellingshausen,hsc,0.0,5
D,2018,10,Eastern_Weddell,hfi,0.05558984726667404,5
D,2018,10,Eastern_Weddell,hfr,0.05558984726667404,5
D,2018,10,Eastern_Weddell,hsc,0.0,5
D,2018,10,Indian,hfi,0.062245290726423264,5
D,2018,10,Indian,hfr,0.062245297245681286,5
D,2018,10,Indian,hsc,0.0,5
D,2018,10,Ross,hfi,0.032775528728961945,5
D,2018,10,Ross,hfr,0.03277551382780075,5
D,2018,10,Ross,hsc,0.0,5
D,2018,10,Western_Pacific,hfi,0.05362445116043091,5
D,2018,10,Western_Pacific,hfr,0.053624436259269714,5
D,2018,10,Western_Pacific,hsc,0.0,5
D,2018,10,Western_Weddell,hfi,0.07945564389228821,5
D,2018,10,Western_Weddell,hfr,0.0794556513428688,5
D,2018,10,Western_Weddell,hsc,0.0,5
